x,y,s
19.860311440075094,7.820201262290158,0
19.860311440075094,7.820201262290158,0
19.860045649280348,7.8200127477526955,0
19.860045649280348,7.8200127477526955,0
19.859795487073427,7.819887088579141,0
19.859795487073427,7.819887088579141,0
19.85911887218129,7.819709433938371,0
19.85911887218129,7.819709433938371,0
19.85748132540326,7.819475928353657,0
19.85748132540326,7.819475928353657,0
19.85583831696772,7.8193328456933795,0
19.85583831696772,7.8193328456933795,0
19.85351055845892,7.819189567834124,0
19.850356612941358,7.819046984014808,0
19.850356612941358,7.819046984014808,0
19.846258041086617,7.8189057312544605,0
19.841122602328856,7.81876665281744,0
19.834884812363207,7.818630217994279,0
19.834884812363207,7.818630217994279,0
19.827505368526047,7.818497255546738,0
19.827505368526047,7.818497255546738,0
19.815868814718492,7.818326623348367,0
19.80580910845908,7.818204528445273,0
19.79848620865609,7.818126425507,0
19.79848620865609,7.818126425507,0
19.786614573858984,7.8180149765834255,0
19.786614573858984,7.8180149765834255,0
19.773735517423507,7.817911096340166,0
19.759924978682825,7.817815555215183,0
19.759924978682825,7.817815555215183,0
19.740210782521636,7.8177023546338935,0
19.724570355691874,7.817628846796233,0
19.71921305763714,7.8176065940933475,0
19.708304369561905,7.81756553325465,0
19.691510047842623,7.817512632535801,0
19.691510047842623,7.817512632535801,0
19.674283231280416,7.817470175519746,0
19.674283231280416,7.817470175519746,0
19.65671672356651,7.817438048959164,0
19.632918362149674,7.817410792176967,0
19.632918362149674,7.817410792176967,0
19.608866780621202,7.817400400818073,0
19.60283514899817,7.81740028726315,0
19.60283514899817,7.81740028726315,0
19.578708500614546,7.817409027785003,0
19.578708500614546,7.817409027785003,0
19.554686898257103,7.817431108559357,0
19.5368607494578,7.817454958240362,0
19.525084581706896,7.81747398097915,0
19.525084581706896,7.81747398097915,0
19.501829175256926,7.817518284596322,0
19.501829175256926,7.817518284596322,0
19.479058987637423,7.81756846905664,0
19.47345014216053,7.817581630948554,0
19.47345014216053,7.817581630948554,0
19.45683117699624,7.81762202993528,0
19.45683117699624,7.81762202993528,0
19.435154919949827,7.817676463398888,0
19.414054855148283,7.81772875419823,0
19.414054855148283,7.81772875419823,0
19.393496649075175,7.817776676394578,0
19.393496649075175,7.817776676394578,0
