x,y
-0.0035855827502696185,-0.00013132608149350614
-0.003570503453050484,-0.00013136979220688434
-0.0033420635622359108,-4.084800664459323e-05
-0.002678954915950542,0.00035323879876559763
-0.002127509783515583,0.0007047449676985663
-0.002127509783515583,0.0007047449676985663
-0.0009134107947327355,0.0015169067007653847
0.0008962061964522311,0.0028004502432139662
0.0034466438295455513,0.0046891765826194
0.004481921202654896,0.005476585516427552
0.006850954303429676,0.007316739889690985
0.006850954303429676,0.007316739889690985
0.011190253059198676,0.010804589689030785
0.016516227645532223,0.015255622463857641
0.016516227645532223,0.015255622463857641
0.025188539045799704,0.022829661238251357
0.0301954343615158,0.027359441133789644
0.0301954343615158,0.027359441133789644
0.04779418278292473,0.04403776289181664
0.06157905199665324,0.057671466099268764
0.06904690877000676,0.0652032551570051
0.0935735438962768,0.09038064492770247
0.11153600859806323,0.10902491396151846
0.12095529846120294,0.11880335023345785
0.15074336314976597,0.14959711709161364
0.1663859419787165,0.16562335449813326
0.18787038436118955,0.18744255350872124
0.21551202411259085,0.215183819261864
0.23241571361204255,0.23193763247335858
0.2609772646022541,0.25978557571630617
0.2841235469085349,0.2817338806919267
0.30745914459300644,0.3032272398141273
0.3309705274909504,0.3240764227542052
0.34870880320553554,0.33920974871488274
0.36652429859114866,0.3538742130112191
0.4023885737414354,0.3816496168355351
0.4264160050260376,0.39904732539220533
0.43845549735873024,0.4074208677312468
0.47463524738695656,0.4313354927331914
0.4987928713571256,0.44633730589391024
0.5108714483196347,0.45357344601970595
0.5470637513786347,0.4743561800587827
0.5651236746254689,0.48423954020723575
0.595126954540464,0.49996917405847874
0.624949709908162,0.5147812093866111
0.6486413993838306,0.5259051869643567
0.6604272896916007,0.5311872272370768
0.6780216299361055,0.5387963898177637
0.7129043747384527,0.5528270317608422
0.7302022178257812,0.5592002600579096
0.7531179121186712,0.5671527917141058
0.7815457391033983,0.5763199850074476
0.8041431018568358,0.5830844375979453
0.8210080489932728,0.5879862799206377
0.8378081409449688,0.5928080035923966
0.8712371436553653,0.6024130034534578
0.8823345292518476,0.605659467310761
0.9155236069407027,0.6155808559611442
0.9320623234471564,0.6207364325121596
0.9650563909221388,0.631459434365809
0.9815374274320334,0.6369103572120028
0.9980078711435715,0.642454145187836
1.0309439664397182,0.6537205985295108
1.0474324005161224,0.6593175386377856
1.0639388115594317,0.6648795955830769
1.080467648240726,0.6703906126968286
1.1136045835495347,0.6812280127744003
1.130229790262786,0.686448544739733
1.1524582503683722,0.6931979230791186
1.1803434617598607,0.7013030830847271
1.2027404169730813,0.7074523155866344
1.2139628350655516,0.7104541330210785
1.2477063212902246,0.719280732908518
1.2702526706432822,0.7250676635760569
1.2871781210740108,0.7293981605289179
1.3097501033031524,0.7352252181977957
1.3379488998523017,0.7426549077893699
1.3604703353944092,0.7487809934884033
1.3829380186531797,0.7551116324707284
1.4053360136282174,0.7616695189953324
1.4276358885338813,0.7685626128664771
1.4387399282760591,0.7721726852838654
1.4718422370524828,0.7837276461498518
1.4937148167785,0.7920911796845229
1.5045878514301096,0.7964790348160198
1.531599305547728,0.807930565601482
1.547685757652227,0.8151328461975326
1.5796418299921573,0.8299385308691359
1.5955320089487506,0.8374308558315356
1.6166565194184872,0.8473909939549104
1.6430153855803846,0.8595697441402541
1.6640840618452586,0.8691203231716093
1.6746220268894894,0.8738124262434747
1.7062901561938737,0.8874889869712357
1.7274678332859958,0.8962958499979851
1.7380799842292125,0.900623699679756
1.7593746952141363,0.9090209639336803
1.7915076042623936,0.9209907186646135
1.8022795076662232,0.9247642352302071
1.8347861950688236,0.9354171686094565
1.856602218727148,0.9420664449339603
1.8675519307058792,0.9452620432223346
1.9005266023066425,0.9545563438850108
1.9226052565021237,0.9605014335352886
1.9447123124865702,0.9664753855440443
1.9557677203106305,0.9695030877261027
1.9889168601194245,0.9787425804381035
2.0054716822931606,0.9834234940076949
2.0274922075185793,0.9897573301510739
2.054893171606643,0.9978229410168061
2.076682986876694,1.004418329126464
2.0983333964549638,1.0110461682572158
2.1144608117242094,1.0160571875386895
2.130477507560572,1.0211658195665279
2.162189658838353,1.031277242479529
2.183077720962281,1.0380012092282669
2.193451161818887,1.0413049515038277
2.224312158546024,1.0508931083630646
2.2446879252728507,1.0570684596764566
2.264941982144596,1.0629529189717062
2.280062965428996,1.0672473063434076
2.2951390990882485,1.0714269915660528
2.3252100457891225,1.0793859134479347
2.3352051465879824,1.0819232261355358
2.3601462087328753,1.088114419257239
2.3750745330338536,1.0917186842984024
2.4046655066210914,1.0984452720870699
2.419288179649045,1.1016667063389387
2.4432626570037956,1.1067146516702646
2.457350578470774,1.1095208996904717
2.475725685437851,1.1129578800823707
2.4935838514412967,1.115990495606051
2.510923090312714,1.1187250504817703
2.5277429972112575,1.1211722606829189
2.548069884094561,1.1238782182572766
2.559932102614884,1.1254024867528507
2.5754010232147033,1.1273582427775464
2.594296272619775,1.1299724359735435
2.605432721990424,1.1316171466428488
2.620093631874936,1.1339115298465803
2.6382137583537446,1.1370964490526805
2.649010007993286,1.1391652999897002
2.6597647471786763,1.1413061133889097
2.6812387708789243,1.1459245616295428
2.6919794865485325,1.1483393884868744
2.7027557505331288,1.150909629346374
2.7244607815921538,1.1565095421280065
2.7354074721243857,1.1595373592156744
2.7464240401379563,1.1627134188450816
2.7686800485321594,1.1695171167787353
2.779915245126345,1.1731163164602179
2.798748601242215,1.1791260320280534
2.806314272283319,1.1815176941267598
2.8291129976735347,1.1887057758052249
2.844366058512306,1.1934395393420465
2.8520058396583328,1.1958070448430718
2.8749576833257398,1.2030147583737387
2.8902587768332317,1.2079604903127246
2.8979036025755036,1.210504656765315
2.9207273188653677,1.2182141593895652
2.935845702294598,1.2235446977447724
2.943361449942784,1.2262356867496529
2.9656812057250614,1.234264390437628
2.9767006463873407,1.238219833084206
2.9948360702778913,1.244615278054177
3.0091217229099314,1.2494393053474042
3.0197001353373194,1.2528107178529533
3.033642273187078,1.2569814563661257
3.0507357029252824,1.2612055187065634
3.064186274117875,1.2638353216824163
3.070838624500116,1.2648613031723952
3.0904889112164438,1.2665328100343853
3.100156922967496,1.2665517841780216
3.116103962318616,1.2654877662317614
3.1287087425386746,1.263545886716331
3.1349650274586054,1.2622094772770596
3.1536911811188375,1.2572683150304402
3.166120542968427,1.253110397496664
3.1723136339525606,1.250760277582013
3.1909319639015137,1.2432363577166927
3.2033574330280747,1.2378287852468592
3.20958441463598,1.2350905790285347
3.228340375674561,1.2269841985452024
3.2408776201876948,1.2216845919539858
3.247168777234039,1.2191646453426854
3.266166675073951,1.2124600203571239
3.275734602355182,1.209654758049398
3.285365998974004,1.2073590136061558
3.3081255771482545,1.2042492643629452
3.314716589696677,1.2040575057873033
3.324683268713723,1.2044365820620242
3.344870746321974,1.2074653734115384
3.355072532565076,1.21007663443278
3.3756325127407174,1.2172941972586886
3.385957922648934,1.2217165578161215
3.3963006519010976,1.2266021683114963
3.4066565735712553,1.2319165729189034
3.4273817216156637,1.2435036416899432
3.437744884241056,1.249635663414575
3.4549988193972934,1.2600081265852447
3.4688067319905005,1.268403835534627
3.479162698976028,1.2745996641031567
3.489531735929654,1.2806973937022104
3.510330407927506,1.2924021651566637
3.5207754283503827,1.2979551233376345
3.5347650248820393,1.3050003668033263
3.5523924108212768,1.3133151733085957
3.563064904011337,1.3181175291719778
3.5773940468986614,1.3241979890821824
3.588229004363084,1.3286167052458404
3.610123327217526,1.3371965236064582
3.6212045728497833,1.341418367831162
3.6323942499433497,1.3457232384437463
3.6551288937634503,1.3546380420731008
3.666707145036934,1.3593395680937255
3.6824096163147186,1.3660880160957702
3.702520833254609,1.3755789241112069
3.719027383830252,1.3842570891893662
3.7274239608725526,1.389030903304137
3.7531636584343464,1.4053734045046118
3.766327395085998,1.414776791357844
3.7886264265471605,1.4323935161967996
3.802204033907457,1.4441126195710852
3.8205125625229224,1.4610104173520682
3.829740185235566,1.4699775624607536
3.8671169615689065,1.508760994300478
3.8813041568662507,1.5242958580350001
3.8955873363275435,1.5402186438875596
3.9099531733265245,1.5564518890862131
3.938875771932266,1.5895709178603044
3.9582923582619127,1.6118757186407324
3.968029968928437,1.6230433047035202
3.997354520298998,1.656391884106686
4.012045912418065,1.6729189486286604
4.031641295280057,1.69473159603941
4.056123584435171,1.721557725743121
4.0708045257084,1.7373804072210182
4.09035165808031,1.758150574930306
4.114743458779329,1.7835702687885089
4.134245524208489,1.8034551094839586
4.144002577443477,1.8132437722446204
4.173262168813614,1.842090612702079
4.187901460019506,1.856239525213835
4.202573419467381,1.8702052242870029
4.236903200857959,1.9022524950287363
4.24674589450051,1.9112921542312036
4.27143873730407,1.9337147913278676
4.291274259315697,1.9515340125316905
4.306206371883231,1.9648512919722803
4.336159864289873,1.9914974138135602
4.351188570701551,2.0048453070980945
4.36622960444421,2.0182481690998584
4.381266298315958,2.031731397478549
4.41128583729504,2.058999163638943
4.4312190752607465,2.0774469055059352
4.441148009750822,2.0867647013032973
4.470697450149069,2.1151710409571134
4.4901744656442535,2.1344927674729512
4.499837083630096,2.144271400350778
4.52849974375907,2.174068439102808
4.54265058674022,2.189205948811358
4.556669645053725,2.2045022785056796
4.584378846085862,2.2354632050602583
4.602683752427752,2.2562689073983764
4.611786673419051,2.2667144500853764
4.638975981330982,2.29811922096696
4.652537774307216,2.3138164414216713
4.666088068231637,2.329496535058677
4.688668122876204,2.355567402583608
4.702221933173038,2.371164971669507
4.729452489723348,2.4021467612725833
4.7385801675247965,2.412397903668521
4.766184045846936,2.442861910204663
4.780140960915731,2.4579042548261287
4.808431073563296,2.4875571140871338
4.822774619759685,2.5021643178732758
4.837239764868429,2.5166425508773376
4.861591853130405,2.540525435128782
4.881269801824993,2.559441932646896
4.896120666570701,2.5735463883472933
4.911041430145691,2.5875915901018733
4.931024083921579,2.6062501326799343
4.956059244124433,2.6295569852069183
4.976089440716945,2.6482349853139655
4.996067328964447,2.6669975920011635
5.011002320526282,2.6811379040852423
5.040638618498424,2.7097030715096357
5.055336785783668,2.724126348786035
5.069928785740029,2.7386678990702924
5.098639645559797,2.7679463828921302
5.1125304769647135,2.782387568628968
5.12607482804687,2.796676875848201
5.151791705368712,2.824445787979904
5.163712114096862,2.837593667459979
5.174977530346567,2.8501455673257063
5.19575700767746,2.873691834993627
5.205262130331601,2.884605590355314
5.2199799169947365,2.9015878358537455
5.228178207492494,2.911033029885466
5.240853002484561,2.9255436581100467
5.24556831991081,2.930889418149558
5.2565524428375445,2.9431889866006826
5.2663349951147795,2.9538517304686196
5.27344650583964,2.961392992088979
5.2783995698824695,2.9665109807663246
5.2844383110120905,2.972517020721202
5.291269225296405,2.9789814448833463
5.2949674069938695,2.9822719182822977
5.299481992451857,2.9860443725189274
5.30452702833718,2.9898784529496103
5.3081756364613435,2.9923785818148056
5.309917825711531,2.9935124196460183
5.315820457317097,2.9972501917577534
5.317454429774281,2.9982656708711284
5.321530217420784,3.0008845493542404
5.324720924266304,3.002997536824153
5.326316254293903,3.0041073313844704
5.330182341190255,3.006870797648576
5.332446390846339,3.008579579418871
5.336901888927267,3.01221920934697
5.33906401552409,3.01410736989704
5.3419482871108945,3.0168041299806716
5.345548338884322,3.020436453779217
5.347784726742842,3.022871643998277
5.350914750943463,3.0264986719245006
5.355035757809808,3.031576003836431
5.358638195297675,3.0362834260351423
5.3605508868386105,3.0388640173498334
5.366793435771145,3.0475999607565285
5.370178512649475,3.052490172227832
5.374857739941108,3.059371595711305
5.378558266046819,3.0649116080217587
5.386063936529578,3.0763070275664446
5.389774967028023,3.0819971995665405
5.393414525701648,3.087594394333473
5.400487628007427,3.0984469757595896
5.404971579010582,3.105240825309059
5.4093385029325995,3.111728684024398
5.411516514975339,3.114902742876098
5.418146111196394,3.124271185913793
5.421572804245401,3.1289403231901174
5.425141587896129,3.133701084050411
5.432829414153528,3.143706267045006
5.436958862347384,3.1489867040115698
5.441189988742955,3.15433089934547
5.449867068163849,3.1651352569220097
5.455672384745697,3.1722631099256846
5.45850907258456,3.175699160772722
5.46677852628695,3.1855571258088107
5.470763038940962,3.190217402620031
5.476005574590969,3.1962886494388645
5.482602841837041,3.2038942882744736
5.487971426027873,3.2100871209759743
5.490702561326425,3.2132520637428414
