x,y,s
34.71128477492883,15.987781227715828,0
34.71128477492883,15.987781227715828,0
34.7311396790957,15.98549987330393,0
34.7311396790957,15.98549987330393,0
34.74093075451302,15.984389660001996,0
34.75054627727079,15.983318655506544,0
34.7599738842677,15.98228960652295,0
34.76917588192773,15.981310892170628,0
34.77808884349166,15.980396612293445,0
34.790746876458535,15.979183675056131,0
34.790746876458535,15.979183675056131,0
34.805885058431855,15.977953620794139,0
34.812549425134875,15.977539884021677,0
34.81853068201071,15.97727801171648,0
34.81853068201071,15.97727801171648,0
34.82611619834122,15.977193338351976,0
34.831924379938435,15.977503430640274,0
34.834762393381,15.977939683364806,0
34.83675141305184,15.978564374809384,0
34.83675141305184,15.978564374809384,0
34.83812187186283,15.97985947738861,0
34.83755242949352,15.981585167113945,0
34.83755242949352,15.981585167113945,0
34.83506603932425,15.983736259007411,0
34.830713636200805,15.98630146704859,0
34.82457101488041,15.98926406467061,0
34.82457101488041,15.98926406467061,0
34.81376544048861,15.993795011991228,0
34.81376544048861,15.993795011991228,0
34.80731778440546,15.996292690747486,0
34.80731778440546,15.996292690747486,0
34.79251984533421,16.00171133915216,0
34.77549315366379,16.00762138520929,0
34.77549315366379,16.00762138520929,0
34.76624946544712,16.010736926834234,0
34.7515729927758,16.015589676254734,0
34.73606013601455,16.020625099139718,0
34.73072804460273,16.022338421977786,0
34.73072804460273,16.022338421977786,0
34.71435940429774,16.027553343305627,0
34.69747942392679,16.03287483978873,0
34.69747942392679,16.03287483978873,0
34.680194478274814,16.038278826965623,0
34.680194478274814,16.038278826965623,0
34.656714015657336,16.045566075297554,0
34.638896922470664,16.051065105191945,0
34.6269619473868,16.0547376164541,0
34.61500336470486,16.058410921028454,0
34.61500336470486,16.058410921028454,0
34.59705663757778,16.063914956850976,0
34.59705663757778,16.063914956850976,0
34.57318344811632,16.071226589587553,0
34.54945732445492,16.078489252703967,0
34.54945732445492,16.078489252703967,0
34.531803014450226,16.08389596848291,0
34.531803014450226,16.08389596848291,0
34.514295191631156,16.08926407884706,0
34.491208234137495,16.096356388335078,0
34.491208234137495,16.096356388335078,0
34.47978252216316,16.099873639096153,0
34.462796880404284,16.105113650714976,0
34.462796880404284,16.105113650714976,0
34.44599660050651,16.1103111578628,0
34.429380067232536,16.115467872662258,0
34.429380067232536,16.115467872662258,0
34.412995149886434,16.12056845969792,0
34.39688733058715,16.125598426857984,0
34.39688733058715,16.125598426857984,0
34.381024734758256,16.13056783713804,0
34.381024734758256,16.13056783713804,0
34.36025880356116,16.13709576196611,0
34.33998202398987,16.143489150409266,0
34.33498801622944,16.145065956845123,0
34.32508400316572,16.148195312536096,0
34.32508400316572,16.148195312536096,0
34.30557473815499,16.15436512289003,0
34.29115588463659,16.1589241052893,0
34.286381599079654,16.160432648701107,0
34.27687144558408,16.163435699022333,0
34.27687144558408,16.163435699022333,0
34.26267860760851,16.167910724136505,0
34.26267860760851,16.167910724136505,0
34.243826743659106,16.17383622237191,0
34.22497669151141,16.17973339613019,0
34.22025525795508,16.181205585787488,0
34.210794149682535,16.1841497423044,0
34.210794149682535,16.1841497423044,0
34.19654246595784,16.188569375943704,0
34.18219829578606,16.192998203188655,0
34.18219829578606,16.192998203188655,0
34.1677427507187,16.19744196449194,0
34.148270992686534,16.20339963873236,0
34.148270992686534,16.20339963873236,0
34.13844363074677,16.20639537581245,0
34.128552789235854,16.20940403148819,0
34.11359554401079,16.213943097657236,0
34.098493133416746,16.21851560676923,0
34.09342718873174,16.22004756372546,0
34.08327343702029,16.22311522943636,0
34.08327343702029,16.22311522943636,0
34.067968828303194,16.227734351214703,0
34.05261108393132,16.23236534618793,0
34.05261108393132,16.23236534618793,0
34.03720004856672,16.23701058798068,0
34.03720004856672,16.23701058798068,0
34.01670177255227,16.243186951220707,0
33.99627670450535,16.249339684676936,0
33.99120469684737,16.250866964093042,0
33.99120469684737,16.250866964093042,0
33.986144740013515,16.252390586732922,0
33.96100325131656,16.25995995733322,0
33.96100325131656,16.25995995733322,0
33.936161935139175,16.26742576888401,0
33.936161935139175,16.26742576888401,0
33.926340322342014,16.270372646301396,0
33.911690076831746,16.274762609088143,0
33.911690076831746,16.274762609088143,0
33.89712688115376,16.279116166635813,0
33.88264656884809,16.283432810337377,0
33.88264656884809,16.283432810337377,0
33.86823475723764,16.287714706284355,0
33.85391625998947,16.291953924206723,0
33.85391625998947,16.291953924206723,0
33.83964712159935,16.296162414181246,0
33.82066698720508,16.301733961190784,0
33.82066698720508,16.301733961190784,0
33.81122612611176,16.30449289757134,0
33.7970863141468,16.308611585319518,0
33.7970863141468,16.308611585319518,0
33.78296542938916,16.312707145450414,0
33.76886411737829,16.316779902147083,0
33.75477265049579,16.32083287267049,0
33.75007502074902,16.322180670360954,0
33.74537604756082,16.32352736458339,0
33.74537604756082,16.32352736458339,0
33.726559611626314,16.328906243917206,0
33.7124795090551,16.332915578651473,0
33.70311986301339,16.33557383178826,0
33.68908391262101,16.33955337285942,0
33.68908391262101,16.33955337285942,0
33.67505745302437,16.34352354901063,0
33.67505745302437,16.34352354901063,0
33.66111996325903,16.347461403197283,0
33.647259790159794,16.351371896788663,0
33.647259790159794,16.351371896788663,0
33.633465246747086,16.355258560405836,0
33.61973503758266,16.3591233232472,0
33.61060960512234,16.361689345894185,0
33.601498601956465,16.364249736913493,0
33.601498601956465,16.364249736913493,0
33.587841794412384,16.368085312109308,0
33.587841794412384,16.368085312109308,0
33.56960802661921,16.373201193282227,0
33.55590568315099,16.37704076431601,0
33.54676097537314,16.379601147255478,0
33.54217734978405,16.38088431149497,0
33.537585965217936,16.382169612219755,0
33.519148851214574,16.387330483239413,0
33.519148851214574,16.387330483239413,0
33.50060327292721,16.392521346610195,0
33.49594929354108,16.39382453045071,0
33.48661839499362,16.396438283780718,0
33.472584962616374,16.400372641629136,0
33.472584962616374,16.400372641629136,0
33.45851309001247,16.404323384941723,0
33.45851309001247,16.404323384941723,0
33.439644727871,16.40963386343047,0
33.42068398954912,16.41498655309555,0
33.41593123433283,16.416331153629404,0
33.406410774252436,16.419028943243024,0
33.406410774252436,16.419028943243024,0
33.39209088964928,16.42309864558856,0
33.37771968816989,16.42719777799715,0
33.37771968816989,16.42719777799715,0
33.363292181913934,16.431328673979323,0
33.348804446544996,16.435494699018093,0
33.348804446544996,16.435494699018093,0
33.33425345559075,16.43969788554428,0
33.33425345559075,16.43969788554428,0
33.31475148502179,16.44536342720806,0
33.29513499738811,16.451100795178455,0
33.29021345782686,16.45254648498442,0
33.28035030369307,16.455451686591537,0
33.28035030369307,16.455451686591537,0
33.26550759250869,16.45984392460441,0
33.250611419830776,16.4642766586635,0
33.24065360784702,16.467253716046777,0
33.24065360784702,16.467253716046777,0
33.22568098984157,16.471751406616892,0
33.21067126906604,16.476286278148045,0
33.21067126906604,16.476286278148045,0
33.19563143503529,16.480856278560516,0
33.17555100145105,16.48699819696383,0
33.17555100145105,16.48699819696383,0
33.16553655744393,16.49007744410974,0
33.150523618407576,16.494714386272037,0
33.150523618407576,16.494714386272037,0
33.135535385111936,16.49936713194121,0
33.115632015756056,16.50557888664589,0
33.115632015756056,16.50557888664589,0
33.115632015756056,16.50557888664589,0
33.095847619675396,16.511787519827635,0
33.07618643590204,16.51798672569527,0
33.071289302615,16.51953464702162,0
33.071289302615,16.51953464702162,0
33.05663761187434,16.524174271015056,0
33.05663761187434,16.524174271015056,0
33.037182809655036,16.530351094517528,0
33.01779967620627,16.536518309300185,0
33.01779967620627,16.536518309300185,0
33.00334172624748,16.541124119687318,0
32.99373047323795,16.544188108081926,0
32.9841330365824,16.547248752770034,0
32.9841330365824,16.547248752770034,0
32.9697715309743,16.551829590704536,0
32.955458511522934,16.556394759300357,0
32.94119260699321,16.560943209167007,0
32.936446543221244,16.562455976343674,0
32.926965949662446,16.56547715220908,0
32.926965949662446,16.56547715220908,0
32.91276694893242,16.569999825769568,0
32.89858232970573,16.574514593838437,0
32.893854972594525,16.576018363104108,0
32.88439865296664,16.579025170192565,0
32.87020333847282,16.58353602714554,0
32.87020333847282,16.58353602714554,0
32.855984766204095,16.588051018188352,0
32.84173279989368,16.5925739266808,0
32.84173279989368,16.5925739266808,0
32.82749205134014,16.597090509052837,0
32.81333015287588,16.60157978074422,0
32.8038967335812,16.60456975727999,0
32.79447533149127,16.60755572709964,0
32.79447533149127,16.60755572709964,0
32.775729182629036,16.613496182188577,0
32.775729182629036,16.613496182188577,0
32.75254171110172,16.620840562346142,0
32.75254171110172,16.620840562346142,0
32.74333997060189,16.623753771675933,0
32.72959950616711,16.62810273898436,0
32.72959950616711,16.62810273898436,0
32.7159193453099,16.632429789193726,0
32.7023220898968,16.63672717070367,0
32.7023220898968,16.63672717070367,0
32.688752746845466,16.64101131855143,0
32.67525161544501,16.645269149642505,0
32.67525161544501,16.645269149642505,0
32.66177676107307,16.649512868632392,0
32.66177676107307,16.649512868632392,0
32.64385759508448,16.655146222981966,0
32.62598461486756,16.66075087547542,0
32.6215195623357,16.662148633721966,0
32.61258830746252,16.66494213542485,0
32.61258830746252,16.66494213542485,0
32.59917669183817,16.669131209213035,0
32.58572836947531,16.67332415938762,0
32.57222355503325,16.677527216886638,0
32.567706419106734,16.6789318152976,0
32.55864550200402,16.681748031945375,0
32.55864550200402,16.681748031945375,0
32.54040378052585,16.687414712847893,0
32.54040378052585,16.687414712847893,0
32.52198238588894,16.693137087159872,0
32.52198238588894,16.693137087159872,0
32.508039116734246,16.69747221558716,0
32.49398338890368,16.70184883669236,0
32.49398338890368,16.70184883669236,0
32.479814997148985,16.70626963543953,0
32.46553631332622,16.71073669913347,0
32.46553631332622,16.71073669913347,0
32.44633455924785,16.71676621377231,0
32.43181943989758,16.721343687215764,0
32.42209317360051,16.72442135687552,0
32.42209317360051,16.72442135687552,0
32.4123306486954,16.727519507068727,0
32.4123306486954,16.727519507068727,0
32.392709321979765,16.733775087964467,0
32.372981788328666,16.740104892908494,0
32.36803654516247,16.741698171054825,0
32.36803654516247,16.741698171054825,0
32.3531757738263,16.746502203053584,0
32.3382864945675,16.751339762295967,0
32.3382864945675,16.751339762295967,0
32.323380008577686,16.756207002706557,0
32.30349641018811,16.762736034032045,0
32.30349641018811,16.762736034032045,0
32.288590214056335,16.7676570879584,0
32.278660761994175,16.77094711932773,0
32.278660761994175,16.77094711932773,0
32.263784333395435,16.775893222753055,0
32.24893511344341,16.780849216120792,0
32.24893511344341,16.780849216120792,0
32.23411860311667,16.785811504942945,0
32.219339025800906,16.79077677627769,0
32.219339025800906,16.79077677627769,0
32.2045993277392,16.795742048510036,0
32.2045993277392,16.795742048510036,0
32.1850111863475,16.80235793270587,0
32.165497581263544,16.808964107443483,0
32.165497581263544,16.808964107443483,0
32.15090981439629,16.813910028430854,0
32.15090981439629,16.813910028430854,0
32.13636031036447,16.818847186730615,0
32.11701515533896,16.825415297379166,0
32.11701515533896,16.825415297379166,0
32.097723578308795,16.83196604350273,0
32.09290784885215,16.833601048867596,0
32.08328377700046,16.8368679537872,0
32.08328377700046,16.8368679537872,0
32.06415421398431,16.843358459137615,0
32.04990851035405,16.848188489198378,0
32.040477915948955,16.85138402356898,0
32.040477915948955,16.85138402356898,0
32.03109336079968,16.854562178373325,0
32.03109336079968,16.854562178373325,0
32.01249525259114,16.860853799708714,0
31.994166700774866,16.867041360429194,0
31.989626724764452,16.868571509508413,0
31.989626724764452,16.868571509508413,0
31.976098335629544,16.873125035875887,0
31.976098335629544,16.873125035875887,0
31.958238091296092,16.87911912587138,0
31.94051552213878,16.88504108117019,0
31.94051552213878,16.88504108117019,0
31.92726984567564,16.88944817851868,0
31.92726984567564,16.88944817851868,0
31.914030927172337,16.89383651253885,0
31.896342319832634,16.899672840011185,0
31.896342319832634,16.899672840011185,0
31.887466047716096,16.902590241999867,0
31.869618993237925,16.908436325910788,0
31.869618993237925,16.908436325910788,0
31.851612528302454,16.91431193634776,0
31.851612528302454,16.91431193634776,0
31.83798442374717,16.918747898707096,0
31.83798442374717,16.918747898707096,0
31.819632427289466,16.924712632562695,0
31.805725948625668,16.92922985695096,0
31.801062895577925,16.930744729431822,0
31.801062895577925,16.930744729431822,0
31.78699135860533,16.935318451211653,0
31.772798368684708,16.939937474559777,0
31.772798368684708,16.939937474559777,0
31.758488688726043,16.944603065417677,0
31.73924004413834,16.950897087369746,0
31.73924004413834,16.950897087369746,0
31.719818341734264,16.95727336308844,0
31.7149388619694,16.958879879360214,0
31.705154086570364,16.962107278181588,0
31.705154086570364,16.962107278181588,0
31.690419288466003,16.966982781628843,0
31.690419288466003,16.966982781628843,0
31.670685221587483,16.973542678338355,0
31.650879133399034,16.98016221597891,0
31.64591991881125,16.981825291731116,0
31.63599547975262,16.98516015126733,0
31.63599547975262,16.98516015126733,0
31.621100394253137,16.990181737866997,0
31.601241911352535,16.996906244791592,0
31.601241911352535,16.996906244791592,0
31.586362408848213,17.001965657344826,0
31.586362408848213,17.001965657344826,0
31.571505045468975,17.0070339917058,0
31.551742345089608,17.01379862887957,0
31.551742345089608,17.01379862887957,0
31.536963236085356,17.018872420315063,0
31.52222569978457,17.02394273386817,0
31.5173229515145,17.025631555507946,0
31.5173229515145,17.025631555507946,0
31.502644970376384,17.030692793585914,0
31.488013009488235,17.035744474445718,0
31.488013009488235,17.035744474445718,0
31.473426848393782,17.04078480707316,0
31.473426848393782,17.04078480707316,0
31.454047329221847,17.04748527695923,0
31.43956092272053,17.052494653592145,0
31.42992440077409,17.05582646087296,0
31.420303332841716,17.059152045379907,0
31.420303332841716,17.059152045379907,0
31.405897759285622,17.06412899255541,0
31.405897759285622,17.06412899255541,0
31.386731258171814,17.070744740751785,0
