x,y,s
9.749185686140072,21.984682932460405,0
9.749185686140072,21.984682932460405,0
9.749185699992882,21.98467557966803,0
9.749185699992882,21.98467557966803,0
9.749186963444421,21.984528689357678,0
9.749190236668332,21.98415627396069,0
9.74919374948205,21.983758145073928,0
9.74919837861587,21.98322444445217,0
9.749204505112928,21.982484225792177,0
9.749204505112928,21.982484225792177,0
9.749216875174938,21.980886907106893,0
9.749233085902208,21.978587832383074,0
9.749239258713208,21.977643528099474,0
9.749252679878882,21.975486827205025,0
9.749275243164238,21.97149011867871,0
9.749275243164238,21.97149011867871,0
9.749298972237632,21.96648325874815,0
9.749321812704952,21.96042083648712,0
9.749321812704952,21.96042083648712,0
9.749347006813556,21.95065475736432,0
9.749356101622745,21.945074894155596,0
9.749356101622745,21.945074894155596,0
9.749363153136247,21.93580503094823,0
9.74936064529193,21.92552766846657,0
9.749357254714177,21.92188388260745,0
9.74934626636221,21.914300291874735,0
9.749318375664519,21.902202245111763,0
9.749318375664519,21.902202245111763,0
9.749274826405545,21.889334066404892,0
9.74921381467435,21.87580022571598,0
9.74921381467435,21.87580022571598,0
9.749133694092983,21.861717338810003,0
9.749031501289762,21.847169324351185,0
9.748992309095785,21.84222999628874,0
9.748858327190575,21.827180484182378,0
9.748858327190575,21.827180484182378,0
9.748639889860371,21.806785705510933,0
9.748639889860371,21.806785705510933,0
9.748370338834432,21.78606653773498,0
9.748294271797533,21.78084740686027,0
9.748131428453522,21.770375632195762,0
9.747860288843247,21.754600308828675,0
9.747860288843247,21.754600308828675,0
9.747446479866397,21.73346044642388,0
9.747446479866397,21.73346044642388,0
9.747095938422072,21.71755496695848,0
9.747095938422072,21.71755496695848,0
9.746711601916857,21.70162578138583,0
9.746292908900578,21.685671775775578,0
9.746292908900578,21.685671775775578,0
9.745524183229222,21.65910418649395,0
9.745524183229222,21.65910418649395,0
9.74485074996327,21.63793394624801,0
9.744675572146722,21.632664162424792,0
9.744675572146722,21.632664162424792,0
9.744135655437724,21.616896194697183,0
9.744135655437724,21.616896194697183,0
9.743195565865678,21.59079631022608,0
9.742613527797054,21.575255120923643,0
9.7422214534641,21.564940225556725,0
9.7422214534641,21.564940225556725,0
9.741632066593988,21.549527719497554,0
9.741632066593988,21.549527719497554,0
9.74085009621643,21.529067672478597,0
9.74085009621643,21.529067672478597,0
9.739894556369507,21.50363939306254,0
9.739894556369507,21.50363939306254,0
9.739342713990386,21.488460591361797,0
9.739342713990386,21.488460591361797,0
9.738642501583907,21.468283128518568,0
9.738642501583907,21.468283128518568,0
9.737837924329893,21.44318995446031,0
